locale,segment_hash,source_text,translated_text,occurrences,sample_locations
it-CH,622a41c713883111255007a9748cacfa04dcb45cf71191fad5f5dea9211674c5,Calculate: 978 - 715,Calcola: 978 - 715,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_7498f92950:stem
it-CH,a5e93b80b6368688abe6480251de0295d591e29d300dca7de515de733a823879,Calculate: 979 + 114,Calcola: 979 + 114,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_31456701b2:stem
it-CH,8b7f6733a5b2fe3415a83563f4c06c71c0e78de40f50d49fd1479e78f57ecb6f,Calculate: 979 - 405,Calcola: 979 - 405,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_b95ac45a65:stem
it-CH,0824779e4bfc69a7c6111bf3ba3cb539dfddac2d3f87c64e337031956dd9f8aa,Calculate: 979 - 425,Calcola: 979 - 425,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_f84005e6de:stem
it-CH,603a18c91f12dcbfce0181e0bcb7aca65ca20f34326b936b77ad0199f367c980,Calculate: 979 - 624,Calcola: 979 - 624,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_06499d7546:stem
it-CH,be054075fcfed0cc892bfe71b7775210cf797ed8068950958dece8aad9598dc1,Calculate: 98 + 12,Calcola: 98 + 12,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_8004d45295:stem
it-CH,13d7d9f9182509564e410ca89ab6ac324a1079f60597d81ea030ce8ad70d8ab6,Calculate: 98 + 24,Calcola: 98 + 24,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_b7c71d351a:stem
it-CH,599c4b6d3fadbb35cf24d26187b644337722a5fb9569880e5b4443ba1b378963,Calculate: 98 + 25,Calcola: 98 + 25,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_5774c0f126:stem
it-CH,add903466fb8da32849742b133d06fa52b3ad887327ac81c91c7a391c18ca9c6,Calculate: 98 + 35,Calcola: 98 + 35,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_609460d68f:stem
it-CH,b06356c859dde44839731df0c4f0098c2c1338c64edcc48702af67c51320e4e6,Calculate: 98 + 41,Calcola: 98 + 41,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_457efc8f55:stem
it-CH,8396817c5c15d9119bf637026890bdab2344c2460a6d4293bdc353c3cfdaca6e,Calculate: 98 + 60,Calcola: 98 + 60,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_241c65dc1d:stem
it-CH,b83f187c76bc62ba53fe774d429eca4ef7496b65a4b6567e08cfa625560ef630,Calculate: 98 + 68,Calcola: 98 + 68,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_2c3a764c51:stem
it-CH,a81a4baa2be69da682fe0da1914fbd25558eba0a96f59fb7f4f8b253294027e2,Calculate: 98 + 74,Calcola: 98 + 74,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_610d4ee4fd:stem
it-CH,bd5ea23df9ab27b6dfb5294f49d28672725f5624530cb8a38e6aac25f5801cac,Calculate: 98 + 78,Calcola: 98 + 78,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_ed9be78371:stem
it-CH,40912c877e086b8a8e5dbfeaa20b0638ec768789240f8ef94746ee8b61773893,Calculate: 98 + 84,Calcola: 98 + 84,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_11f23a231d:stem
it-CH,80ec5b76628dcf88273cb83cc4948bdf25cfb97c5fe2246276cfdc9a6977c2c9,Calculate: 98 + 89,Calcola: 98 + 89,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_224356909c:stem
it-CH,b6404ffb729b3a9379dd967cb139b11386009d3fc1269f34de14e15d0d137c74,Calculate: 98 + 92,Calcola: 98 + 92,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_5b7dd312f2:stem
it-CH,6c446c6ae5c3ec5eb0685c21b836303a5d63bab5c783d93f7451766537b78da5,Calculate: 98 - 11,Calcola: 98 - 11,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_5a5e4cf717:stem
it-CH,3a01ef04604b5ea49c0ff494f0482ef95fdbd84c90e963ea485ab1be214cf4b4,Calculate: 98 - 23,Calcola: 98 - 23,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_2d37cbaca9:stem
it-CH,29dd183929e58430d171bcd8ec4b8d4455845feec2290235c23b6b814b203def,Calculate: 98 - 24,Calcola: 98 - 24,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_ca4f0c29d9:stem
it-CH,9b416ce2b7cfebe10a12e7a0388954a29a2be5574e4739d8d629ca858e04e768,Calculate: 98 - 37,Calcola: 98 - 37,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_f01fe95c33:stem
it-CH,530f7c23deb436288156dae0359f94ac324c8f86d1f8b6517bbff2089377840b,Calculate: 98 - 38,Calcola: 98 - 38,2,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_bc230f61df:stem | KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_c13c4129f8:stem
it-CH,ac567dea899a3848834b6fcf7cb2f5e395689428aa880311a37d3b6dd2a726d6,Calculate: 98 - 41,Calcola: 98 - 41,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_47a26beab4:stem
it-CH,044a78968e6497be7701320d1b5e18ac0180ac51ba05aa22aac577432fc6f631,Calculate: 98 - 51,Calcola: 98 - 51,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_8d7fb0bbb1:stem
it-CH,05b8ab1416e3ff17a33ac1d3939f10e19a02f1b4ce7ce272abb67bd496659c0d,Calculate: 98 - 54,Calcola: 98 - 54,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_75c584d174:stem
it-CH,c4cb8ad82846116a036dab191524aea3cd4a6d86b7f272a096bf8b6e6c658d0d,Calculate: 98 - 67,Calcola: 98 - 67,2,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_73d1a3ad46:stem | KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_156c6f60f8:stem
it-CH,8b6707ab21b9f9e492bd8b41d5565a066acb79c405dc635680d3773fdb2d1444,Calculate: 98 - 71,Calcola: 98 - 71,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_75a92e1c1c:stem
it-CH,8b758c5d16bdc3fa01b7f2cbd202c84d8bf558c4fa5179cbd62ad5418a59a7a0,Calculate: 98 - 85,Calcola: 98 - 85,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_9f27aa751b:stem
it-CH,f23563e88c6476376a72b78b93ee1214769791a6a6fc3425945c7ffb42f473e3,Calculate: 98 - 88,Calcola: 98 - 88,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_cfc91ab9cf:stem
it-CH,400d418d2f3c9b1bdcfa8ae63faaddc1bad8538239fc27a26e3c8328b2a67c71,Calculate: 98 - 96,Calcola: 98 - 96,2,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_67ec3a0216:stem | KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_20f395ffa4:stem
it-CH,a854d38ecc83edc4034f3e755f321e184080c9ec34ac4b9c90f393467fcbb3fd,Calculate: 98 × 2,Calcola: 98 × 2,4,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_39f08b95e8:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_29cf4449ec:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_dd163a016e:stem
it-CH,78227e5a3cb64a5f7c688a2b63d0b678e1613f35766ff717e63000a3cecd9d38,Calculate: 98 × 3,Calcola: 98 × 3,2,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_95460902f5:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_a9aba9c05d:stem
it-CH,c692cd83c57f18727cc97b6dcafd99b875b3c2ec8715cc6f9b3379e79b5d4a5b,Calculate: 98 × 4,Calcola: 98 × 4,2,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_73c462517b:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_8513493c6b:stem
it-CH,15f0f309a50ed5b8b527726988597794df5a258e39d0f8602a577c637a568924,Calculate: 98 × 5,Calcola: 98 × 5,4,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_5907587506:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_4a76bbdc0d:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_bdd729eaf4:stem
it-CH,0c347dc9ba8c81a5efee3f7c3e025e42a1ea2cf5ab5479c4cb911acdfe57ebd2,Calculate: 98 × 6,Calcola: 98 × 6,4,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_169a34512c:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_72c4afda53:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_8490406dcc:stem
it-CH,a0f45e06280eb25c6377461894af6f90ebed217e7102283d7a97f97750402121,Calculate: 98 × 7,Calcola: 98 × 7,2,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_70bdb9efd0:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_f5a2b3910d:stem
it-CH,59f1640c8c303a67585e1e4031e02b049ed756002949b71af006e6c79ff4e426,Calculate: 98 × 8,Calcola: 98 × 8,2,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_c14b221ab4:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_f4363bad1a:stem
it-CH,1c978637e53761bd7757dd5c40bc00139148c6aa2cc28939907e156958966484,Calculate: 98 × 9,Calcola: 98 × 9,3,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_0c62f2d42d:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_78d0233ecc:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_4eb96ba483:stem
it-CH,fcffe3acd57c23d162e0a8ee1cd1d24ceb7301625bfa0d2ee6fb3d27abc19cd3,Calculate: 98 ÷ 7,Calcola: 98 ÷ 7,3,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_8b22d37ba9:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_6802320816:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_7f3a6633c6:stem
it-CH,7b090ac16a395bf4b9cc74dba34bd5be2c7c619f13ca752da55f15832395d5d1,Calculate: 981 + 122,Calcola: 981 + 122,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_f76033940d:stem
it-CH,dc63fc7e12cfd67b3a4fd6652101e41f3d8be09824339e84a60779015ad39ce9,Calculate: 981 + 383,Calcola: 981 + 383,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_427b5813fc:stem
it-CH,8d71f9eeae869f3a0cdd0b3446bcecf1dd1239dabefab367ae5428eda1a481cd,Calculate: 981 - 120,Calcola: 981 - 120,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_c4fd23b351:stem
it-CH,8ca96c5b64733688e3a417918b4f50303f2f4d84ec17ecade0db12de04f51aae,Calculate: 981 - 510,Calcola: 981 - 510,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_39622a090e:stem
it-CH,ca8b6a69e96f0fd7c35ce0b3495391c483fdad68cabb6824fb9e650b914cd9dc,Calculate: 981 - 545,Calcola: 981 - 545,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_8bf0d5a547:stem
it-CH,0af45f8c06222fe02516bd116f22b5bbc3b0537a63c060dd20bcba5525dddc6a,Calculate: 982 + 824,Calcola: 982 + 824,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_84d76fe816:stem
it-CH,7628602ebe7ee7b54341a6ca016607f685d42fb39eacb091fa5d99e96335f2f9,Calculate: 982 - 642,Calcola: 982 - 642,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_7d9b5ad08b:stem
it-CH,cc470e9d57a34756b8d8dba8dae65fcf736655179d372344c42fb3680d4f6c12,Calculate: 982 - 749,Calcola: 982 - 749,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_e754f3aac8:stem
it-CH,16f1ec65ddb180bda1749bff3592c5716d4600fc8d961ee814f5bc0620a2e95e,Calculate: 982 - 756,Calcola: 982 - 756,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_493d0360a9:stem
it-CH,7cdca67d38bc59a8e946b3078389cef93cf5b6aaaabc46e199d5966f8a166d8f,Calculate: 983 - 264,Calcola: 983 - 264,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_593cd57c0a:stem
it-CH,217e8562b0f94be6bd1df4eae9c91b117cde2a3c34b93cf470a02bb19c2317ab,Calculate: 983 - 370,Calcola: 983 - 370,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_e3faff0e41:stem
it-CH,ed080b9d20723718735a1620763ef8b92982d9c75101d70755132ce4d7f92240,Calculate: 984 - 119,Calcola: 984 - 119,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_0478d0ade0:stem
it-CH,92dd243e62e88a71439028ca5e58fcf0012c1a74c76aacf83669e2347ef8a298,Calculate: 984 - 153,Calcola: 984 - 153,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_62e5454e1d:stem
it-CH,1ef61db9c53c0ba566835515db596488c2d25cf382ebaf547d5d7cd7f22fff06,Calculate: 984 - 657,Calcola: 984 - 657,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_9676058b20:stem
it-CH,1a7f92427b1fa0d32b39842af78c51ecf7b1b3fc63899bec7edd7018bf30a490,Calculate: 984 - 773,Calcola: 984 - 773,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_eaad5fadbe:stem
it-CH,1cbbe52c15af4ce2418548ef428dcfa7bf67db918de70d8c4d42fd7c7f7cc412,Calculate: 985 - 363,Calcola: 985 - 363,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_b8cffa313a:stem
it-CH,8c27534cd680feab9eefa569183d707e1c33fcafbe702468a820d2215c1e703f,Calculate: 985 - 558,Calcola: 985 - 558,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_584d70bf66:stem
it-CH,d5615eb8349cc79678994fa50d4a69b50c3a3cb26592fdfba95718e2362dc937,Calculate: 985 - 886,Calcola: 985 - 886,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_3bc7683d66:stem
it-CH,ca5d244ab436e8e88dfa0890b4407ddc5705f88fb8170162d1ae47f1e9093ae1,Calculate: 986 + 427,Calcola: 986 + 427,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_66eed7237b:stem
it-CH,ceec9df0e701692339b2c6ea0c1bdacee4b1db926098fc768a4c57bcf73a30fa,Calculate: 986 - 927,Calcola: 986 - 927,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_b4ae43795b:stem
it-CH,74db89fd95b218369736696b0ca06923ffe725085ccdfe52acafcc61c382fa68,Calculate: 986 - 945,Calcola: 986 - 945,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_b592afdf63:stem
it-CH,5002bad64c3ce0766e976e1f568100fce1abb1dd959b8eeec7180af49f097892,Calculate: 987 + 162,Calcola: 987 + 162,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_076d1713fb:stem
it-CH,b13c77d7dd29bbf9d4bac443190a130c2295bf5f1be33d51d6fead7921d793f1,Calculate: 987 + 302,Calcola: 987 + 302,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_ad00fa09b5:stem
it-CH,5a0e509870caefa3eedcc245ec342e4f64bcce51f8302a844c53c749055d1142,Calculate: 987 - 693,Calcola: 987 - 693,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_0a567e6856:stem
it-CH,82cf283c5a5d8f6eaff4582c8daf30860cf39c60e43f33c32192ccde632a4027,Calculate: 987 - 695,Calcola: 987 - 695,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_021184ead5:stem
it-CH,0e66d33511c9ecb7d9cebd1e9c8507e08a1c8e21a63420dbe1eb1546bedd66aa,Calculate: 987 - 739,Calcola: 987 - 739,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_4993dd2f2b:stem
it-CH,90535deaed786b5fddb95b754e68a4a44a7099feb08acc2fe761139f2f7f6fc0,Calculate: 988 - 641,Calcola: 988 - 641,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_6bdaa8e5bb:stem
it-CH,12f62eeac1aeea4b6d8e93e202c60422d275853c6f9f15d87494229420c774f5,Calculate: 989 + 747,Calcola: 989 + 747,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_d70dd0f4c2:stem
it-CH,565c226e6b4f6bc1a7dde07514c6b376643efc63761e58323a176421e25457c4,Calculate: 989 - 120,Calcola: 989 - 120,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_134dba3992:stem
it-CH,bb202a9e6975581e51aad2cc44a06131d20783543a84b1ad79cc90c5b88b5ed8,Calculate: 989 - 755,Calcola: 989 - 755,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_1a0d8cf49b:stem
it-CH,12ce0afa5543f87e81586a333ed50ad0443002b18f108068f6f76d84b5191f71,Calculate: 989 - 790,Calcola: 989 - 790,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_42aa7ea005:stem
it-CH,2b3b3b608dd361346e2f3b9bca2079307a642c7e3028b284d4fe77ea69b56386,Calculate: 99 + 15,Calcola: 99 + 15,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_b775af81c1:stem
it-CH,88f29ad816102bf64015dd5576181c600879c9298ec3f9ba0117c64aa3a03a95,Calculate: 99 + 18,Calcola: 99 + 18,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_9a2a748d48:stem
it-CH,36a5c5371ad6f74a9ee74d2e5f737ece9dd7312d469522d0cf8c3a2a7f1459ce,Calculate: 99 + 19,Calcola: 99 + 19,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_3d02a3d6e5:stem
it-CH,c9d621f193d8262c7d1642a464f6078a8e2a9286e7df40badc0b3fcee6f90225,Calculate: 99 + 21,Calcola: 99 + 21,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_5bd70f606c:stem
it-CH,30075e20abe46005e1e3cc2c5aca45ed85511f2b553ff9b24cff2bb3fa49627c,Calculate: 99 + 24,Calcola: 99 + 24,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_2572cf7b5a:stem
it-CH,978d390e5c34062c4d8a085e6a3c56053eefe7ac4600b65b3caa742d689220cd,Calculate: 99 + 35,Calcola: 99 + 35,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_28d672c720:stem
it-CH,55c5ea683060fcb304dd0fcb79e11a55a261a7e50abbdfb136e0bcd5faa09aee,Calculate: 99 + 68,Calcola: 99 + 68,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_67a7c7cf5d:stem
it-CH,a3cff904cbe2e2b994418749646c52a89054867dad853ec0dc283603bed63d4f,Calculate: 99 + 70,Calcola: 99 + 70,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_f81081c9b9:stem
it-CH,c8158fbcc3ea8b06cad8dd3b0beb40d800bc152469ab7a0f765cc1e698aa343d,Calculate: 99 + 72,Calcola: 99 + 72,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_430a644a39:stem
it-CH,630647fe4ebb0886530998350c1df530a52a651d5005a559f43ee0c16781f97a,Calculate: 99 + 86,Calcola: 99 + 86,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_7c41055cae:stem
it-CH,a74c22048bb22e9d143494d5c7ef424289f2dcefeeb3753df648fe4038cf4873,Calculate: 99 + 91,Calcola: 99 + 91,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_e4692255af:stem
it-CH,74439b05bd50d1848f6937331f12b3b622a89348e114e5addede45d376ea43b1,Calculate: 99 + 94,Calcola: 99 + 94,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_81100195f3:stem
it-CH,3f8091e2c6eb808b41d229043b73688cd90a1ce87610576b22e0332b106c9941,Calculate: 99 - 10,Calcola: 99 - 10,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_13ee3db870:stem
it-CH,f8f64e463931e6ec9803c3401a3d17f85d1009e4559d39e47523ebef63f7759f,Calculate: 99 - 12,Calcola: 99 - 12,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_decbc6eff9:stem
it-CH,5f7b8b6729b559bbc1db7c26c8cc9bc3d02652cb9185c29d979fa54d42725284,Calculate: 99 - 18,Calcola: 99 - 18,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_3b219dec5e:stem
it-CH,591d4ce7909631babea0b99e4190c4a957e795903c602e89dfdf986d11286275,Calculate: 99 - 25,Calcola: 99 - 25,2,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_8c16f40351:stem | KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_a811f3c0b2:stem
it-CH,de065d7c71a614290d09a8311a0e24ce4a343c4b4c8583275b17dea5cb068ea9,Calculate: 99 - 26,Calcola: 99 - 26,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_040a7fbf83:stem
it-CH,a505a6ac949e3712334ef2d8cb04d64800aba83a2d6b6a6817ed493e091a9de3,Calculate: 99 - 27,Calcola: 99 - 27,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_71356646ba:stem
it-CH,cef3864776b10025c81d5426420e40b322ad539435f5ebc41f67b59fa848f345,Calculate: 99 - 31,Calcola: 99 - 31,2,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_e2474a2c24:stem | KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_20d8e26943:stem
it-CH,cce94d0ddf783ed01d61afe617d1e58d5ca7e6d5b1fdb0ceea03fd522770f730,Calculate: 99 - 34,Calcola: 99 - 34,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_46fc33da39:stem
it-CH,63406eed5063967a4b0db0c7bedd2b2a29bb8be809e0d4759a15a670c4ab9716,Calculate: 99 - 36,Calcola: 99 - 36,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_795e4641ab:stem
it-CH,709f087cef985ebe4b3433795b8a6aa44ba91f0717a41e0b89e6a49b52226c2e,Calculate: 99 - 45,Calcola: 99 - 45,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_80fbd4714a:stem
it-CH,9c9405e1043825d37152cf5e831a8699a6505fd5b4cf7b92e487621796a6835e,Calculate: 99 - 50,Calcola: 99 - 50,2,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_c28a155cf1:stem | KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_4649069900:stem
it-CH,cdd02c089fb658e2538241035585e267256d61522e0109cc3ca8d82ca764c4e3,Calculate: 99 - 51,Calcola: 99 - 51,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_45c96ce4bc:stem
it-CH,4721701631c82005b7c34919bbb282e6f78db93b97547f68370a7ff090904aef,Calculate: 99 - 55,Calcola: 99 - 55,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_2c95e437fd:stem
it-CH,04ff512b0721671d626844ab5a95b30a65988c943105d00461670984dd36ffc6,Calculate: 99 - 57,Calcola: 99 - 57,2,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_162467f77b:stem | KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_f1f2074096:stem
it-CH,072ce406dca1321d27ea0f6ef5782f55b93960386f26c29c7001d33d1a779008,Calculate: 99 - 63,Calcola: 99 - 63,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_17421de24b:stem
it-CH,f6d993e89117f0bdf79afd1d072d95507f7a02e151b579938eb23bb80286651b,Calculate: 99 - 64,Calcola: 99 - 64,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_7af0323227:stem
it-CH,fa056f26f3919a4777ccb5d887905ce0046a2476f0110aedf4d01218b388adf8,Calculate: 99 - 65,Calcola: 99 - 65,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_fd6ea73890:stem
it-CH,6f6e694ff02ae1de4a331174609f7fece67b91e9bf0dafd5e47d4be055f25a88,Calculate: 99 - 74,Calcola: 99 - 74,2,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_e61b52d1a9:stem | KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_5261866d44:stem
it-CH,e0d76bc840464b7c5fd6a3cae460b4959b8e6cf12f3aa2e322d262a75d778a3c,Calculate: 99 - 75,Calcola: 99 - 75,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_5e3262d384:stem
it-CH,1220f8365728e409ff11d39f02233f478fb28a085c51d3e00892161aa2f86065,Calculate: 99 - 76,Calcola: 99 - 76,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_f2b349fa2b:stem
it-CH,44bb8316398497db59f57fcd5f7a30b4100d5c22384f4a40519780598a95d3c9,Calculate: 99 - 84,Calcola: 99 - 84,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_6bb0b29ac6:stem
it-CH,c775143ad30b1d81c0a975c45afe5a74a0177b8b43e8ba148ef858194266987e,Calculate: 99 - 87,Calcola: 99 - 87,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_8e360fd27c:stem
it-CH,26d7f5402ec831529da50ca2e36f3327f4a51561a8ad1fb9fd37cb3fee2e4a60,Calculate: 99 - 88,Calcola: 99 - 88,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_9e7a3f3c80:stem
it-CH,dfe514f2392812ea31d38b2a8667e5b413290d406dbb09192426480d6b2f0a0f,Calculate: 99 - 93,Calcola: 99 - 93,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_ad9af9e746:stem
it-CH,7eba331120896461aafdc2dfa4109c6a56ceaf70377d9fbdfbab148c12b35455,Calculate: 99 - 99,Calcola: 99 - 99,1,KS2_bank_ok_10000.jsonl:ks2_addition_subtraction_d533f1efe9:stem
it-CH,f6b40d3775ab6d78a93d85eae549ea36bf4dc7f430191812fc0f2b69e742ab46,Calculate: 99 × 6,Calcola: 99 × 6,3,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_3dffbae3db:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_796eae8fba:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_05dd150cfb:stem
it-CH,e82ee223f45d0a4392c1e39408ac3e9f113a639f05f641e8f27e3f4eb27b2ae2,Calculate: 99 × 7,Calcola: 99 × 7,1,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_ab5c4bb7c5:stem
it-CH,fb44016c225c05986aef5f95f7802c3e47334b0c151fd4ac5539676a61fa9fdc,Calculate: 99 × 8,Calcola: 99 × 8,2,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_b4d96e7623:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_420c45f1e8:stem
it-CH,b0d02c83c5be77b76c40dd2f3c087b4fe7f19f8f02c6be4992a78b41ac11e91c,Calculate: 99 × 9,Calcola: 99 × 9,2,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_e1fe4589ae:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_7ab7504e7a:stem
it-CH,2bc8f142a1b225c8da000aa41fdc4c56da42e649b7407ab67484351327892837,Calculate: 99 ÷ 11,Calcola: 99 ÷ 11,4,KS2_bank_ok_10000.jsonl:ks2_multiplication_division_a31f1e1f3a:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_ea43949c82:stem | KS2_bank_ok_10000.jsonl:ks2_multiplication_division_bd8754f35d:stem
